DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 2m [m/s]
2/15/13,2,1.1755
2/15/13,3,1.8668
2/15/13,4,2.6091
2/15/13,5,2.744
2/15/13,6,1.2117
2/15/13,7,1.1788
2/15/13,8,1.817
2/15/13,9,2.0889
2/15/13,10,1.1828
2/15/13,11,1.2639
2/15/13,12,2.1114
2/15/13,13,2.097
2/15/13,14,3.32
2/15/13,15,3.9155
2/15/13,16,6.5215
2/15/13,17,5.7235
2/15/13,18,6.3038
2/15/13,19,6.3188
2/15/13,20,3.0585
2/15/13,21,2.6065
2/15/13,22,4.2907
2/15/13,23,4.3902
2/16/13,0,5.641
2/16/13,1,7.7722
2/16/13,2,12.4587
2/16/13,3,13.4394
2/16/13,4,13.6643
2/16/13,5,14.3639
2/16/13,6,14.5158
2/16/13,7,14.3626
2/16/13,8,14.9397
2/16/13,9,9.6063
2/16/13,10,6.5976
2/16/13,11,7.9097
2/16/13,12,7.3151
2/16/13,13,8.3848
2/16/13,14,7.3778
2/16/13,15,5.9252
2/16/13,16,5.3145
2/16/13,17,4.262
2/16/13,18,3.3613
2/16/13,19,5.5315
2/16/13,20,7.1923
2/16/13,21,8.9817
2/16/13,22,9.2601
2/16/13,23,6.9441
2/17/13,0,3.5827
2/17/13,1,2.7641
2/17/13,2,2.2699
2/17/13,3,5.4131
2/17/13,4,5.529
2/17/13,5,1.8482
2/17/13,6,2.0415
2/17/13,7,2.8032
2/17/13,8,2.4605
2/17/13,9,1.8715
2/17/13,10,1.7202
2/17/13,11,3.7025
2/17/13,12,4.0563
2/17/13,13,6.1497
2/17/13,14,5.7584
2/17/13,15,6.6059
2/17/13,16,4.4117
2/17/13,17,5.8881
2/17/13,18,5.8249
2/17/13,19,5.3554
2/17/13,20,3.6305
2/17/13,21,1.7897
2/17/13,22,2.9506
2/17/13,23,4.0732
2/18/13,0,4.4627
2/18/13,1,2.9956
2/18/13,2,3.2154
2/18/13,3,2.6362
2/18/13,4,2.6963
2/18/13,5,2.7424
2/18/13,6,3.3239
2/18/13,7,4.2988
2/18/13,8,2.688
2/18/13,9,3.3248
2/18/13,10,4.9689
2/18/13,11,6.9785
2/18/13,12,7.7599
2/18/13,13,6.6811
2/18/13,14,7.7623
2/18/13,15,7.9418
2/18/13,16,6.4713
2/18/13,17,4.4448
2/18/13,18,3.8988
2/18/13,19,2.078
2/18/13,20,1.9958
2/18/13,21,2.8721
2/18/13,22,2.842
2/18/13,23,2.6886
2/19/13,0,2.526
2/19/13,1,2.3864
2/19/13,2,2.0409
2/19/13,3,1.3453
2/19/13,4,1.2412
2/19/13,5,1.1561
2/19/13,6,1.0297
2/19/13,7,0.9774
2/19/13,8,1.0255
2/19/13,9,0.617
2/19/13,10,1.2996
2/19/13,11,1.096
2/19/13,12,1.6411
2/19/13,13,2.2641
2/19/13,14,2.2725
2/19/13,15,2.1235
2/19/13,16,2.6816
2/19/13,17,2.3803
2/19/13,18,1.481
2/19/13,19,0.9864
2/19/13,20,1.2356
2/19/13,21,1.2578
2/19/13,22,1.1534
2/19/13,23,2.4081
2/20/13,0,2.8644
2/20/13,1,2.331
2/20/13,2,2.1339
2/20/13,3,2.1168
2/20/13,4,1.1023
2/20/13,5,0.4289
2/20/13,6,0.6355
2/20/13,7,0.6081
2/20/13,8,0.5385
2/20/13,9,1.4908
2/20/13,10,1.9303
2/20/13,11,2.1835
2/20/13,12,2.1967
2/20/13,13,2.6086
2/20/13,14,2.7932
2/20/13,15,2.6098
2/20/13,16,2.4623
2/20/13,17,2.8169
2/20/13,18,2.3753
2/20/13,19,3.0559
2/20/13,20,2.9154
2/20/13,21,2.7102
2/20/13,22,2.7408
2/20/13,23,2.5947
2/21/13,0,2.1622
2/21/13,1,1.6082
2/21/13,2,1.648
2/21/13,3,1.8463
2/21/13,4,1.2844
2/21/13,5,1.2209
2/21/13,6,1.4548
2/21/13,7,1.1584
2/21/13,8,0.9313
2/21/13,9,0.9962
2/21/13,10,1.2413
2/21/13,11,1.7905
2/21/13,12,2.3964
2/21/13,13,1.8968
2/21/13,14,2.2586
2/21/13,15,2.5159
2/21/13,16,2.0873
2/21/13,17,0.983
2/21/13,18,1.1421
2/21/13,19,1.2636
2/21/13,20,1.2017
2/21/13,21,1.4682
2/21/13,22,1.3849
2/21/13,23,1.1492
2/22/13,0,1.4817
2/22/13,1,1.7977
2/22/13,2,2.1532
2/22/13,3,1.4283
2/22/13,4,2.2365
2/22/13,5,2.4423
2/22/13,6,1.2434
2/22/13,7,1.0054
2/22/13,8,0.932
2/22/13,9,1.2845
2/22/13,10,3.7015
2/22/13,11,4.2289
2/22/13,12,3.3804
2/22/13,13,2.3419
2/22/13,14,2.8112
2/22/13,15,3.404
2/22/13,16,4.0041
2/22/13,17,3.6944
2/22/13,18,3.1617
2/22/13,19,4.7343
2/22/13,20,5.5331
2/22/13,21,5.1939
2/22/13,22,4.4596
2/22/13,23,6.3839
2/23/13,0,3.9241
2/23/13,1,5.1631
2/23/13,2,8.5408
2/23/13,3,7.4994
2/23/13,4,4.5693
2/23/13,5,2.4406
2/23/13,6,3.7595
2/23/13,7,1.6205
2/23/13,8,2.9049
2/23/13,9,3.2549
2/23/13,10,1.5507
2/23/13,11,3.1454
2/23/13,12,3.4969
2/23/13,13,3.6678
2/23/13,14,3.0755
2/23/13,15,2.6839
2/23/13,16,2.5664
2/23/13,17,1.8068
2/23/13,18,1.8228
2/23/13,19,2.2225
2/23/13,20,1.9717
2/23/13,21,1.7241
2/23/13,22,2.7779
2/23/13,23,3.2348
2/24/13,0,3.2104
2/24/13,1,3.4398
2/24/13,2,3.2327
2/24/13,3,2.8275
2/24/13,4,2.7334
2/24/13,5,2.1083
2/24/13,6,2.1195
2/24/13,7,1.6283
2/24/13,8,3.2034
2/24/13,9,6.105
2/24/13,10,7.6858
2/24/13,11,7.6359
2/24/13,12,6.8977
2/24/13,13,5.9804
2/24/13,14,4.6902
2/24/13,15,5.249
2/24/13,16,4.5007
2/24/13,17,3.2429
2/24/13,18,2.9218
2/24/13,19,1.974
2/24/13,20,2.1153
2/24/13,21,1.2064
2/24/13,22,0.4203
2/24/13,23,0.3713
2/25/13,0,0.7721
2/25/13,1,1.9384
2/25/13,2,2.6215
2/25/13,3,1.9292
2/25/13,4,2.6219
2/25/13,5,2.8464
2/25/13,6,1.9684
2/25/13,7,2.1542
2/25/13,8,2.46
2/25/13,9,2.5958
2/25/13,10,3.1441
2/25/13,11,4.8549
2/25/13,12,5.3719
2/25/13,13,3.3488
2/25/13,14,2.0958
2/25/13,15,1.8079
2/25/13,16,0.9993
2/25/13,17,2.6337
2/25/13,18,3.3647
2/25/13,19,3.3483
2/25/13,20,3.2406
2/25/13,21,3.432
2/25/13,22,2.1791
2/25/13,23,1.2679
2/26/13,0,1.6182
2/26/13,1,1.459
2/26/13,2,1.369
2/26/13,3,1.3028
2/26/13,4,1.0956
2/26/13,5,1.0347
2/26/13,6,1.16
2/26/13,7,1.3472
2/26/13,8,2.2802
2/26/13,9,2.4423
2/26/13,10,1.1905
2/26/13,11,1.1089
2/26/13,12,0.5831
2/26/13,13,2.4071
2/26/13,14,1.4982
2/26/13,15,2.341
2/26/13,16,2.2106
2/26/13,17,2.8056
2/26/13,18,3.1994
2/26/13,19,3.0221
2/26/13,20,1.7083
2/26/13,21,2.4479
2/26/13,22,2.3143
2/26/13,23,2.8197
2/27/13,0,2.0223
2/27/13,1,1.1766
2/27/13,2,1.3332
2/27/13,3,1.5974
2/27/13,4,2.5717
2/27/13,5,2.0813
2/27/13,6,1.6363
2/27/13,7,2.4189
2/27/13,8,1.2072
2/27/13,9,1.7088
2/27/13,10,2.2136
2/27/13,11,2.5863
2/27/13,12,2.1844
2/27/13,13,0.9751
2/27/13,14,1.4855
2/27/13,15,3.5643
2/27/13,16,3.8213
2/27/13,17,3.0547
2/27/13,18,2.8252
2/27/13,19,3.0934
2/27/13,20,2.1431
2/27/13,21,7.5679
2/27/13,22,7.496
2/27/13,23,5.156
2/28/13,0,4.4418
2/28/13,1,5.1275
2/28/13,2,5.3007
2/28/13,3,5.6407
2/28/13,4,5.2271
2/28/13,5,4.0247
2/28/13,6,2.9211
2/28/13,7,3.9331
2/28/13,8,3.1153
2/28/13,9,1.8918
2/28/13,10,1.0365
2/28/13,11,3.5232
2/28/13,12,6.8618
2/28/13,13,9.2425
2/28/13,14,8.4598
2/28/13,15,7.3558
2/28/13,16,8.2546
2/28/13,17,9.7348
2/28/13,18,8.9926
2/28/13,19,8.554
2/28/13,20,6.0843
2/28/13,21,2.634
2/28/13,22,3.1124
2/28/13,23,6.507
3/1/13,0,12.2808
3/1/13,1,10.1452
3/1/13,2,4.2511
3/1/13,3,1.2854
3/1/13,4,3.279
3/1/13,5,3.4167
3/1/13,6,3.6843
3/1/13,7,3.4464
3/1/13,8,3.4693
3/1/13,9,3.3962
3/1/13,10,2.8339
3/1/13,11,2.0851
3/1/13,12,1.8191
3/1/13,13,1.6777
3/1/13,14,2.2291
3/1/13,15,1.5757
3/1/13,16,5.4675
3/1/13,17,7.0314
3/1/13,18,8.4056
3/1/13,19,6.2286
3/1/13,20,6.032
3/1/13,21,6.0986
3/1/13,22,6.4568
3/1/13,23,6.5392
3/2/13,0,5.0525
3/2/13,1,5.9082
3/2/13,2,6.233
3/2/13,3,5.5879
3/2/13,4,5.8831
3/2/13,5,4.7339
3/2/13,6,2.9525
3/2/13,7,1.8548
3/2/13,8,2.3598
3/2/13,9,1.5199
3/2/13,10,1.7462
3/2/13,11,4.3193
3/2/13,12,6.3833
3/2/13,13,5.1251
3/2/13,14,5.7433
3/2/13,15,7.1236
3/2/13,16,6.5343
3/2/13,17,3.4767
3/2/13,18,5.5008
3/2/13,19,5.2947
3/2/13,20,2.904
3/2/13,21,1.2786
3/2/13,22,3.6578
3/2/13,23,5.0565
3/3/13,0,2.4955
3/3/13,1,2.2568
3/3/13,2,2.0488
3/3/13,3,7.4906
3/3/13,4,3.8391
3/3/13,5,4.2609
3/3/13,6,4.6866
3/3/13,7,5.1252
3/3/13,8,6.0686
3/3/13,9,5.9853
3/3/13,10,5.1612
3/3/13,11,3.2738
3/3/13,12,3.5052
3/3/13,13,5.3373
3/3/13,14,5.5472
3/3/13,15,5.5059
3/3/13,16,4.5283
3/3/13,17,2.5185
3/3/13,18,3.0994
3/3/13,19,2.2055
3/3/13,20,5.7226
3/3/13,21,6.2248
3/3/13,22,11.5976
3/3/13,23,13.3758
3/4/13,0,12.4508
3/4/13,1,11.5597
3/4/13,2,10.8362
3/4/13,3,9.8073
3/4/13,4,8.8324
3/4/13,5,4.8904
3/4/13,6,2.0952
3/4/13,7,2.1507
3/4/13,8,3.2471
3/4/13,9,2.9304
3/4/13,10,2.6498
3/4/13,11,2.5763
3/4/13,12,3.3107
3/4/13,13,3.7861
3/4/13,14,1.892
3/4/13,15,2.3377
3/4/13,16,2.0196
3/4/13,17,3.0413
3/4/13,18,2.6355
3/4/13,19,2.0313
3/4/13,20,3.1465
3/4/13,21,2.4985
3/4/13,22,2.2182
3/4/13,23,3.7757
3/5/13,0,4.0331
3/5/13,1,2.4396
3/5/13,2,2.9242
3/5/13,3,3.2358
3/5/13,4,1.1531
3/5/13,5,1.0689
3/5/13,6,0.7225
3/5/13,7,1.1529
3/5/13,8,0.9314
3/5/13,9,0.9966
3/5/13,10,1.9812
3/5/13,11,3.0679
3/5/13,12,2.534
3/5/13,13,2.7442
3/5/13,14,2.3574
3/5/13,15,2.0686
3/5/13,16,1.5748
3/5/13,17,1.2823
3/5/13,18,0.9154
3/5/13,19,0.9319
3/5/13,20,1.1712
3/5/13,21,1.2288
3/5/13,22,1.11
3/5/13,23,1.3622
3/6/13,0,1.0708
3/6/13,1,1.8091
3/6/13,2,2.0095
3/6/13,3,1.8962
3/6/13,4,1.8946
3/6/13,5,1.9467
3/6/13,6,1.9139
3/6/13,7,1.1642
3/6/13,8,1.1775
3/6/13,9,1.3532
3/6/13,10,1.4174
3/6/13,11,1.3852
3/6/13,12,1.9677
3/6/13,13,2.1951
3/6/13,14,1.4363
3/6/13,15,2.588
3/6/13,16,2.3937
3/6/13,17,1.2031
3/6/13,18,1.413
3/6/13,19,1.6294
3/6/13,20,1.9483
3/6/13,21,2.1549
3/6/13,22,2.3328
3/6/13,23,1.6585
3/7/13,0,1.2382
3/7/13,1,1.6871
3/7/13,2,2.5818
3/7/13,3,3.0432
3/7/13,4,3.0157
3/7/13,5,2.7069
3/7/13,6,2.8867
3/7/13,7,2.1686
3/7/13,8,1.5304
3/7/13,9,1.6913
3/7/13,10,1.6146
3/7/13,11,1.7922
3/7/13,12,2.7864
3/7/13,13,2.91
3/7/13,14,3.0972
3/7/13,15,2.9629
3/7/13,16,3.205
3/7/13,17,2.8827
3/7/13,18,2.0987
3/7/13,19,2.6208
3/7/13,20,2.8732
3/7/13,21,3.883
3/7/13,22,2.9687
3/7/13,23,2.1984
3/8/13,0,2.1424
3/8/13,1,1.6479
3/8/13,2,2.1109
3/8/13,3,1.0853
3/8/13,4,1.3172
3/8/13,5,1.2028
3/8/13,6,1.7123
3/8/13,7,1.1058
3/8/13,8,1.8527
3/8/13,9,1.3244
3/8/13,10,0.7166
3/8/13,11,1.2016
3/8/13,12,1.9017
3/8/13,13,1.6683
3/8/13,14,1.6105
3/8/13,15,1.9629
3/8/13,16,2.2166
3/8/13,17,1.7606
3/8/13,18,1.4961
3/8/13,19,1.4092
3/8/13,20,1.5386
3/8/13,21,1.2475
3/8/13,22,0.8702
3/8/13,23,0.6928
3/9/13,0,1.7529
3/9/13,1,1.3428
3/9/13,2,0.838
3/9/13,3,1.7279
3/9/13,4,0.9266
3/9/13,5,1.8247
3/9/13,6,1.9648
3/9/13,7,2.5855
3/9/13,8,2.0066
3/9/13,9,2.8498
3/9/13,10,5.5317
3/9/13,11,4.5043
3/9/13,12,4.4118
3/9/13,13,5.9661
3/9/13,14,5.8627
3/9/13,15,4.0968
3/9/13,16,1.662
3/9/13,17,1.7999
3/9/13,18,0.8253
3/9/13,19,1.5253
3/9/13,20,1.523
3/9/13,21,1.5228
3/9/13,22,2.3568
3/9/13,23,2.2366
3/10/13,0,1.9778
3/10/13,1,2.2519
3/10/13,2,2.5338
3/10/13,3,2.4054
3/10/13,4,1.8965
3/10/13,5,1.5963
3/10/13,6,1.6238
3/10/13,7,1.9985
3/10/13,8,1.2176
3/10/13,9,2.2439
3/10/13,10,2.8233
3/10/13,11,2.5148
3/10/13,12,3.0389
3/10/13,13,2.998
3/10/13,14,2.0647
3/10/13,15,1.4065
3/10/13,16,1.337
3/10/13,17,1.8641
3/10/13,18,2.6539
3/10/13,19,3.6668
3/10/13,20,4.4032
3/10/13,21,4.0198
3/10/13,22,4.5885
3/10/13,23,9.0571
3/11/13,0,9.5648
3/11/13,1,11.3419
3/11/13,2,9.8437
3/11/13,3,8.0628
3/11/13,4,7.3528
3/11/13,5,8.5485
3/11/13,6,6.9092
3/11/13,7,7.9059
3/11/13,8,8.5873
3/11/13,9,8.914
3/11/13,10,6.8168
3/11/13,11,4.6918
3/11/13,12,6.3628
3/11/13,13,5.9101
3/11/13,14,7.1145
3/11/13,15,4.7855
3/11/13,16,5.8814
3/11/13,17,5.7465
3/11/13,18,2.9559
3/11/13,19,2.7375
3/11/13,20,2.0187
3/11/13,21,1.8784
3/11/13,22,2.0856
3/11/13,23,0.6048
3/12/13,0,0.4621
3/12/13,1,0.9964
3/12/13,2,2.4807
3/12/13,3,1.7705
3/12/13,4,1.2185
3/12/13,5,1.3591
3/12/13,6,1.235
3/12/13,7,1.0538
3/12/13,8,2.578
3/12/13,9,0.8794
3/12/13,10,1.34
3/12/13,11,1.8332
3/12/13,12,1.9296
3/12/13,13,1.8654
3/12/13,14,2.1376
3/12/13,15,1.1584
3/12/13,16,1.0346
3/12/13,17,1.0106
3/12/13,18,0.8772
3/12/13,19,1.7339
3/12/13,20,2.1862
3/12/13,21,1.3347
3/12/13,22,1.1419
3/12/13,23,1.7347
3/13/13,0,2.1574
3/13/13,1,2.4085
3/13/13,2,2.4054
3/13/13,3,5.7131
3/13/13,4,3.5425
3/13/13,5,3.1117
3/13/13,6,3.9732
3/13/13,7,4.1824
3/13/13,8,4.3827
3/13/13,9,4.7534
3/13/13,10,3.7132
3/13/13,11,1.7223
3/13/13,12,1.6779
3/13/13,13,1.0951
3/13/13,14,1.9046
3/13/13,15,5.1491
3/13/13,16,5.9243
3/13/13,17,6.3143
3/13/13,18,5.3893
3/13/13,19,5.3808
3/13/13,20,4.3849
3/13/13,21,2.8466
3/13/13,22,2.1097
3/13/13,23,4.3236
3/14/13,0,4.6919
3/14/13,1,4.3042
3/14/13,2,4.3097
3/14/13,3,5.0147
3/14/13,4,8.1326
3/14/13,5,4.0233
3/14/13,6,1.9566
3/14/13,7,2.6331
3/14/13,8,4.0763
3/14/13,9,1.7501
3/14/13,10,1.6681
3/14/13,11,1.6367
3/14/13,12,2.3503
3/14/13,13,1.9492
3/14/13,14,2.998
3/14/13,15,4.9603
3/14/13,16,4.5023
3/14/13,17,4.7651
3/14/13,18,5.618
3/14/13,19,5.3772
3/14/13,20,3.8927
3/14/13,21,2.2563
3/14/13,22,1.7754
3/14/13,23,1.4807
3/15/13,0,4.5111
3/15/13,1,10.5554
3/15/13,2,9.1955
3/15/13,3,7.494
3/15/13,4,4.1433
3/15/13,5,3.3833
3/15/13,6,3.8564
3/15/13,7,5.1735
3/15/13,8,5.8011
3/15/13,9,3.987
3/15/13,10,3.1808
3/15/13,11,3.4442
3/15/13,12,3.0953
3/15/13,13,2.6768
3/15/13,14,6.0583
3/15/13,15,4.9556
3/15/13,16,3.9582
3/15/13,17,3.341
3/15/13,18,3.2596
3/15/13,19,2.4406
3/15/13,20,2.9729
3/15/13,21,2.8671
3/15/13,22,3.0483
3/15/13,23,5.2036
3/16/13,0,5.674
3/16/13,1,5.2383
3/16/13,2,3.7564
3/16/13,3,1.8055
3/16/13,4,1.5476
3/16/13,5,2.3174
3/16/13,6,3.4011
3/16/13,7,4.3901
3/16/13,8,4.1216
3/16/13,9,5.1105
3/16/13,10,5.6239
3/16/13,11,4.7971
3/16/13,12,4.4936
3/16/13,13,2.9083
3/16/13,14,1.9405
3/16/13,15,1.0656
3/16/13,16,2.4199
3/16/13,17,3.5192
3/16/13,18,1.5017
3/16/13,19,1.4161
3/16/13,20,2.8462
3/16/13,21,2.6562
3/16/13,22,2.0266
3/16/13,23,1.8722
3/17/13,0,3.9463
3/17/13,1,2.5081
3/17/13,2,1.8404
3/17/13,3,2.0237
3/17/13,4,1.0601
3/17/13,5,1.8871
3/17/13,6,3.2653
3/17/13,7,3.2811
3/17/13,8,5.6441
3/17/13,9,6.5143
3/17/13,10,6.6183
3/17/13,11,7.5751
3/17/13,12,5.5848
3/17/13,13,6.7122
3/17/13,14,6.8694
3/17/13,15,6.3649
3/17/13,16,7.9026
3/17/13,17,5.5296
3/17/13,18,5.5489
3/17/13,19,5.7953
3/17/13,20,8.2678
3/17/13,21,10.0674
3/17/13,22,7.808
3/17/13,23,9.7809
3/18/13,0,7.005
3/18/13,1,7.4934
3/18/13,2,10.9644
3/18/13,3,10.024
3/18/13,4,5.4737
3/18/13,5,8.3883
3/18/13,6,7.431
3/18/13,7,4.1115
3/18/13,8,5.7606
3/18/13,9,6.7707
3/18/13,10,7.8131
3/18/13,11,6.9469
3/18/13,12,10.087
3/18/13,13,10.7706
3/18/13,14,9.6405
3/18/13,15,5.3677
3/18/13,16,3.8434
3/18/13,17,4.9748
3/18/13,18,4.6003
3/18/13,19,4.182
3/18/13,20,5.9767
3/18/13,21,7.0397
3/18/13,22,6.4038
3/18/13,23,7.0374
3/19/13,0,8.2068
3/19/13,1,7.7769
3/19/13,2,7.1935
3/19/13,3,9.8642
3/19/13,4,8.1654
3/19/13,5,7.6441
3/19/13,6,6.3696
3/19/13,7,7.9487
3/19/13,8,7.3484
3/19/13,9,6.1155
3/19/13,10,4.8401
3/19/13,11,5.0029
3/19/13,12,4.329
3/19/13,13,3.4635
3/19/13,14,2.4594
3/19/13,15,2.5433
3/19/13,16,4.5397
3/19/13,17,5.2659
3/19/13,18,5.755
3/19/13,19,5.9287
3/19/13,20,5.9597
3/19/13,21,2.4617
3/19/13,22,1.9139
3/19/13,23,0.7314
3/20/13,0,0.6785
3/20/13,1,0.9229
3/20/13,2,1.0854
3/20/13,3,1.2244
3/20/13,4,0.7757
3/20/13,5,1.0639
3/20/13,6,0.9943
3/20/13,7,1.5343
3/20/13,8,0.8351
3/20/13,9,1.2222
3/20/13,10,1.0957
3/20/13,11,1.8443
3/20/13,12,2.6626
3/20/13,13,2.8903
3/20/13,14,2.7577
3/20/13,15,1.9091
3/20/13,16,1.8668
3/20/13,17,1.8509
3/20/13,18,3.5672
3/20/13,19,5.1341
3/20/13,20,4.5245
3/20/13,21,3.9133
3/20/13,22,4.1768
3/20/13,23,3.5849
3/21/13,0,4.3312
3/21/13,1,2.4123
3/21/13,2,2.8545
3/21/13,3,2.4117
3/21/13,4,2.2925
3/21/13,5,2.1429
3/21/13,6,1.2877
3/21/13,7,0.9971
3/21/13,8,3.9764
3/21/13,9,3.3298
3/21/13,10,3.183
3/21/13,11,5.4057
3/21/13,12,3.7492
3/21/13,13,7.1122
3/21/13,14,7.7877
3/21/13,15,6.7592
3/21/13,16,6.4921
3/21/13,17,7.8648
3/21/13,18,6.677
3/21/13,19,5.7784
3/21/13,20,5
3/21/13,21,5.0118
3/21/13,22,5.0777
3/21/13,23,5.8773
3/22/13,0,5.7153
3/22/13,1,2.8011
3/22/13,2,2.5997
3/22/13,3,2.908
3/22/13,4,2.4049
3/22/13,5,2.5375
3/22/13,6,2.7087
3/22/13,7,3.1315
3/22/13,8,3.5088
3/22/13,9,2.4966
3/22/13,10,2.2655
3/22/13,11,3.4006
3/22/13,12,4.5859
3/22/13,13,6.2745
3/22/13,14,5.591
3/22/13,15,4.9566
3/22/13,16,6.3765
3/22/13,17,5.0448
3/22/13,18,4.618
3/22/13,19,3.4036
3/22/13,20,2.6636
3/22/13,21,2.9617
3/22/13,22,3.0884
3/22/13,23,4.5913
3/23/13,0,4.3283
3/23/13,1,3.6117
3/23/13,2,3.9952
3/23/13,3,2.4495
3/23/13,4,2.3719
3/23/13,5,4.1439
3/23/13,6,4.6219
3/23/13,7,4.8691
3/23/13,8,6.6219
3/23/13,9,5.4465
3/23/13,10,4.4884
3/23/13,11,4.0926
3/23/13,12,4.2454
3/23/13,13,3.4471
3/23/13,14,2.8228
3/23/13,15,2.4063
3/23/13,16,1.0288
3/23/13,17,0.8614
3/23/13,18,1.2583
3/23/13,19,0.8405
3/23/13,20,2.1747
3/23/13,21,1.9587
3/23/13,22,2.0442
3/23/13,23,2.7455
3/24/13,0,3.1636
3/24/13,1,2.0158
3/24/13,2,2.2562
3/24/13,3,1.62
3/24/13,4,1.5571
3/24/13,5,1.7143
3/24/13,6,1.6535
3/24/13,7,0.6985
3/24/13,8,0.7627
3/24/13,9,1.7745
3/24/13,10,2.5867
3/24/13,11,1.4813
3/24/13,12,1.2603
3/24/13,13,1.4209
3/24/13,14,1.3185
3/24/13,15,0.9282
3/24/13,16,1.9312
3/24/13,17,2.8068
3/24/13,18,2.3322
3/24/13,19,1.2863
3/24/13,20,0.9434
3/24/13,21,0.9803
3/24/13,22,0.772
3/24/13,23,1.2557
3/25/13,0,1.3433
3/25/13,1,1.1281
3/25/13,2,0.5604
3/25/13,3,0.8338
3/25/13,4,1.5713
3/25/13,5,1.1691
3/25/13,6,0.5983
3/25/13,7,0.8436
3/25/13,8,2.0413
3/25/13,9,3.1809
3/25/13,10,3.5291
3/25/13,11,3.3068
3/25/13,12,2.3218
3/25/13,13,3.0409
3/25/13,14,3.8189
3/25/13,15,3.4069
3/25/13,16,2.9202
3/25/13,17,3.1973
3/25/13,18,3.4851
3/25/13,19,3.6615
3/25/13,20,4.5686
3/25/13,21,3.8891
3/25/13,22,4.0081
3/25/13,23,3.2357
3/26/13,0,1.2168
3/26/13,1,1.2424
3/26/13,2,1.6474
3/26/13,3,1.3042
3/26/13,4,1.1501
3/26/13,5,2.0851
3/26/13,6,1.7523
3/26/13,7,1.813
3/26/13,8,1.948
3/26/13,9,1.4657
3/26/13,10,2.2202
3/26/13,11,3.1541
3/26/13,12,3.3596
3/26/13,13,3.351
3/26/13,14,2.3277
3/26/13,15,1.3254
3/26/13,16,1.561
3/26/13,17,2.3403
3/26/13,18,2.1449
3/26/13,19,1.8529
3/26/13,20,2.8002
3/26/13,21,2.0691
3/26/13,22,1.7596
3/26/13,23,2.0151
3/27/13,0,1.2192
3/27/13,1,1.7682
3/27/13,2,2.4653
3/27/13,3,1.2887
3/27/13,4,1.6455
3/27/13,5,1.9065
3/27/13,6,1.8072
3/27/13,7,1.5024
3/27/13,8,1.1241
3/27/13,9,1.4685
3/27/13,10,1.2994
3/27/13,11,1.276
3/27/13,12,1.3786
3/27/13,13,1.2049
3/27/13,14,1.7342
3/27/13,15,2.1439
3/27/13,16,1.451
3/27/13,17,1.4434
3/27/13,18,1.1882
3/27/13,19,1.0868
3/27/13,20,1.3793
3/27/13,21,1.2814
3/27/13,22,1.2114
3/27/13,23,0.7406
3/28/13,0,1.0868
3/28/13,1,1.2387
3/28/13,2,1.4816
3/28/13,3,1.4584
3/28/13,4,0.8736
3/28/13,5,1.3349
3/28/13,6,1.2134
3/28/13,7,1.3724
3/28/13,8,1.2716
3/28/13,9,0.773
3/28/13,10,1.0489
3/28/13,11,1.8539
3/28/13,12,2.4966
3/28/13,13,2.0509
3/28/13,14,1.8358
3/28/13,15,2.3379
3/28/13,16,1.8472
3/28/13,17,1.9892
3/28/13,18,2.2935
3/28/13,19,1.1363
3/28/13,20,1.5104
3/28/13,21,1.8772
3/28/13,22,2.7594
3/28/13,23,3.4133
3/29/13,0,2.5788
3/29/13,1,1.4231
3/29/13,2,2.2662
3/29/13,3,1.9886
3/29/13,4,1.2129
3/29/13,5,2.0948
3/29/13,6,1.583
3/29/13,7,2.583
3/29/13,8,2.6612
3/29/13,9,2.3183
3/29/13,10,3.7601
3/29/13,11,4.9168
3/29/13,12,3.5062
3/29/13,13,4.2634
3/29/13,14,2.692
3/29/13,15,6.0068
3/29/13,16,6.1536
3/29/13,17,6.7916
3/29/13,18,3.6965
3/29/13,19,3.8009
3/29/13,20,4.0451
3/29/13,21,3.1099
3/29/13,22,3.6215
3/29/13,23,3.3162
3/30/13,0,3.2428
3/30/13,1,3.8805
3/30/13,2,2.6269
3/30/13,3,1.77
3/30/13,4,1.4486
3/30/13,5,1.6262
3/30/13,6,1.3728
3/30/13,7,1.3027
3/30/13,8,1.1705
3/30/13,9,2.0184
3/30/13,10,2.4795
3/30/13,11,3.8401
3/30/13,12,3.0146
3/30/13,13,2.8475
3/30/13,14,5.0653
3/30/13,15,6.7345
3/30/13,16,6.7441
3/30/13,17,5.5626
3/30/13,18,4.7383
3/30/13,19,3.3318
3/30/13,20,1.6178
3/30/13,21,1.403
3/30/13,22,1.5255
3/30/13,23,1.6761
3/31/13,0,2.1749
3/31/13,1,1.0047
3/31/13,2,1.6555
3/31/13,3,2.6126
3/31/13,4,2.5514
3/31/13,5,2.2834
3/31/13,6,2.0662
3/31/13,7,1.8676
3/31/13,8,2.7441
3/31/13,9,4.0957
3/31/13,10,8.5172
3/31/13,11,7.2443
3/31/13,12,6.229
3/31/13,13,4.226
3/31/13,14,3.8906
3/31/13,15,3.6006
3/31/13,16,1.8885
3/31/13,17,2.4407
3/31/13,18,2.1897
3/31/13,19,1.0966
3/31/13,20,1.6905
3/31/13,21,1.7612
3/31/13,22,1.8389
3/31/13,23,3.1586
4/1/13,0,1.8628
4/1/13,1,0.9767
